entry,exit,stop_price,target_price,r_multiple_gross,exit_reason,hold_min,trade_date,obs_minute,stop_points,r_net,fold_test_end
11200.5,11021.0,10878.214285714286,11683.92857142857,-0.556959219858156,time,240,2020-09-11 00:00:00-04:00,60,322.2857142857143,-0.5592863475177304,2021-01-01
11343.25,11237.75,11010.375,11842.5625,-0.31693578670672173,time,240,2020-09-14 00:00:00-04:00,60,332.875,-0.31918888471648516,2021-01-01
11465.25,11298.25,11194.589285714286,11871.24107142857,-0.6170086428712807,time,240,2020-10-02 00:00:00-04:00,60,270.6607142857143,-0.6197796397704032,2021-01-01
12015.25,11934.5,11780.875,12366.8125,-0.34453333333333336,time,240,2020-10-16 00:00:00-04:00,60,234.375,-0.34773333333333334,2021-01-01
11302.0,11253.25,11040.67857142857,11693.982142857143,-0.18655186551865519,time,240,2020-11-03 00:00:00-05:00,60,261.32142857142856,-0.18942189421894218,2021-01-01
11763.25,11777.5,11499.982142857143,12158.151785714286,0.05412738248660381,time,240,2020-11-04 00:00:00-05:00,60,263.26785714285717,0.05127857288204571,2021-01-01
11994.5,12078.0,11695.857142857143,12442.464285714286,0.2795981822530495,time,240,2020-11-06 00:00:00-05:00,60,298.64285714285717,0.27708682133460893,2021-01-01
12229.25,11979.5,11940.142857142857,12662.910714285714,-0.8638665843113034,time,240,2020-11-09 00:00:00-05:00,60,289.10714285714283,-0.8664607782581841,2021-01-01
12958.75,13025.25,13132.839285714286,12697.61607142857,-0.3819878961944815,time,240,2021-01-08 00:00:00-05:00,60,174.08928571428572,-0.3862960303620884,2022-01-01
12792.0,12854.0,12973.857142857143,12519.214285714286,-0.3409269442262372,time,240,2021-01-15 00:00:00-05:00,60,181.85714285714286,-0.3450510604870385,2022-01-01
